user,sexo,uf,idade,dias,pviews,visitas,tempo_total,device,blog_cartola,cartola_status,horas_engajamento_futebol,horas_engajamento_outros_esportes,horas_engajamento_home
1919933,NA,NA,,1,1,1,0.0125,m_only,0.0125,cartola_free,0.0,0.0,0.0
1979452,NA,NA,,7,66,10,1.0187574999862248,pc_e_m,0.06812222215864394,cartola_pro,0.9116049999660916,0.0,0.02653027786148919
1987950,NA,NA,,7,14,6,1.2937605555852256,pc_e_m,0.0125,cartola_free,0.0,0.5646627777814865,0.025642222232288785
1988149,NA,NA,,8,49,24,1.9958019445339839,pc_only,0.013103055556615194,cartola_free,0.35769416663381787,0.9611519444651073,0.6513527778784435
1996199,NA,NA,,21,75,46,2.84534138891432,pc_e_m,0.02642361111111111,cartola_free,0.33568250000476835,1.9963652778996361,0.21912305547131433
1997603,NA,NA,,9,13,11,1.4318688889344533,pc_e_m,0.0,cartola_free,0.05,1.20883361114396,0.17303527779049344
2028765,NA,NA,,4,18,7,1.8421419443686804,pc_e_m,0.0,cartola_free,0.9849919443660312,0.0125,0.09062888887193468
2056167,NA,NA,,7,10,8,0.7750775000121859,m_only,0.15803472220897674,cartola_free,0.5795427778032091,0.037500000000000006,0.0
2129020,NA,NA,,23,96,38,3.8120974998341666,pc_only,0.3092022222280502,cartola_free,0.9482602777745988,2.026348888807826,0.1595083333386315
2149563,NA,NA,,3,15,3,0.44624083340167997,pc_only,0.29790222227573393,cartola_free,0.12796083331108093,0.0,0.0
2177126,NA,NA,,5,7,5,0.39270916667249467,pc_e_m,0.0,cartola_free,0.39270916667249467,0.0,0.0
2191679,NA,NA,,2,13,3,0.4974244443575541,pc_only,0.0,cartola_free,0.45373749997880725,0.0,0.04368694437874688
2251776,NA,NA,,22,76,45,1.89844111111429,pc_e_m,0.0125,cartola_free,0.22955111112859516,0.7334955555200576,0.17341527779897054
2254164,NA,NA,,15,36,18,0.9922094445096122,pc_only,0.06533305558893415,cartola_free,0.4986083333359824,0.38746916671593984,0.0
2307118,NA,NA,,1,2,1,0.013098055587874519,pc_only,0.013098055587874519,cartola_free,0.0,0.0,0.0
2329113,NA,NA,,8,26,11,1.570143888923857,pc_e_m,0.0,cartola_free,0.8913455555836358,0.5924713889095519,0.07382694443066916
2337016,NA,NA,,1,4,1,0.09317416667938234,pc_only,0.0,cartola_free,0.09317416667938234,0.0,0.0
2337857,NA,NA,,10,80,22,10.989785000085831,pc_only,0.19571138885286118,cartola_free,1.5347136112054187,5.415696944395702,0.42599305563502843
2394661,NA,NA,,21,48,37,0.7731547220547994,pc_e_m,0.01566749996609158,cartola_free,0.2232949999968211,0.43892694433530177,0.05
2407247,NA,NA,,6,23,10,0.6525347222222222,pc_only,0.0,cartola_free,0.059501389000150895,0.3996052776442634,0.0125
2420196,NA,NA,,3,4,3,0.03815944446457757,pc_only,0.025659444464577564,cartola_free,0.0125,0.0,0.0
2451747,NA,NA,,23,137,36,3.4276325000656978,pc_e_m,0.9757122223244773,cartola_free,1.4422213888168336,0.4995783333645927,0.33154472218619446
2557977,NA,NA,,6,15,7,0.13150583333439297,pc_e_m,0.037573333316379125,cartola_pro,0.0125,0.0,0.0511872222688463
2575264,NA,NA,,21,88,42,2.7268480553891923,pc_e_m,0.0,cartola_free,1.9510580555597943,0.0875,0.49555388867855077
2667323,NA,NA,,4,12,4,0.35465083327558306,pc_e_m,0.0,cartola_pro,0.0125,0.2709288888507419,0.05872194442484114
2738600,NA,NA,,8,15,10,0.3090597221586439,pc_only,0.012905555499924556,cartola_free,0.029196944435437522,0.21695722222328184,0.025
2803714,NA,NA,,1,1,1,0.0125,m_only,0.0,cartola_free,0.0,0.0125,0.0
2869387,NA,NA,,4,9,6,1.500148333311081,pc_e_m,0.0125,cartola_free,0.0,0.16258388890160458,1.3250644444094766
2900015,NA,NA,,12,34,21,1.5352186112933688,pc_e_m,0.5218316666285197,cartola_free,0.33508166677421997,0.043128888938162066,0.6083538889222675
2916596,NA,NA,,1,1,1,0.0125,pc_only,0.0,cartola_free,0.0125,0.0,0.0
2929876,NA,NA,,12,33,18,2.2643497221999698,pc_e_m,0.01313222222858005,cartola_free,2.0897952777809565,0.04738888886239793,0.055888888902134365
3112527,NA,NA,,2,9,3,1.9261966666248111,pc_only,0.013436388836966623,cartola_free,1.8598563888337878,0.0125,0.023547500040796067
3146894,NA,NA,,2,9,4,0.22363638897736868,pc_e_m,0.0125,cartola_free,0.2080513889922036,0.0,0.003084999985165066
3171426,NA,NA,,6,11,6,0.07682388881842295,pc_only,0.06432388881842295,cartola_free,0.0,0.0,0.0125
3187612,NA,NA,,12,50,16,1.3643102777004241,pc_e_m,0.13377666658825343,cartola_pro,0.9097900000545713,0.03647194445133209,0.28427166660626735
3226456,NA,NA,,14,80,28,3.872250555621253,pc_e_m,0.0,cartola_free,0.4294855556223128,1.6998797221978506,0.9778424999448989
6972331,M,Sao Paulo,59.0,6,15,7,0.1870019444492128,pc_e_m,0.13597166670693292,cartola_free,0.0,0.0,0.0510302777422799
10118175,M,Sao Paulo,49.0,10,168,38,6.696768611073494,pc_only,0.038186666700575085,cartola_free,2.5128894446293515,3.6807333331637913,0.03093027777141995
16050996,NA,NA,,20,111,34,1.912026388777627,pc_only,0.021969444420602585,cartola_free,1.009246388806237,0.14654138882954915,0.5820113889376323
16260940,NA,NA,,16,52,17,1.6107219443056318,pc_e_m,0.013236388895246715,cartola_free,0.9417480555507871,0.18773666666613686,0.39647694428761804
16263850,NA,NA,,13,74,21,1.4733986111481985,pc_e_m,0.3746591666009691,cartola_free,1.0488727778858609,0.03567444443702698,0.0016922222243414985
16320903,NA,NA,,1,1,1,0.0125,pc_only,0.0,cartola_free,0.0,0.0125,0.0
16425396,M,Ceara,28.0,16,67,34,2.4212136109670004,pc_e_m,0.0,cartola_pro,1.884870277709431,0.058762500021192765,0.30130166663063895
16555341,NA,NA,,14,42,22,1.131718055738343,m_only,0.0,cartola_pro,0.029641111095746353,0.6487150000863604,0.2918980556064182
16593428,NA,NA,,1,1,1,0.0125,m_only,0.0,cartola_free,0.0,0.0,0.0125
16640244,NA,NA,,4,38,8,1.4719936111238268,pc_only,0.07157194442219204,cartola_free,0.12596472223599753,0.33422861112488644,0.9402283333407508
16859172,NA,NA,,21,59,28,1.691271388861868,pc_e_m,0.0,cartola_free,1.1646413888533909,0.09340055545171101,0.3524216667811076
16939354,M,Sao Paulo,38.0,3,6,6,0.075,pc_only,0.0,cartola_free,0.0125,0.0625,0.0
16941796,NA,NA,,2,4,2,0.06836666663487752,pc_only,0.013064999977747599,cartola_free,0.0,0.0,0.04280166665712992
16969731,NA,NA,,9,32,17,0.6764594444963667,pc_e_m,0.24216861115561591,cartola_free,0.32494416660732695,0.07275277780161964,0.036593888931804236
16972020,M,Sao Paulo,30.0,16,42,23,2.5893200000127155,pc_e_m,0.0375,cartola_free,0.5709666667381923,1.0947949998908575,0.08966027776400248
17091990,NA,NA,,4,28,8,0.3320577777094311,pc_only,0.012867499987284342,cartola_free,0.223333611090978,0.0125,0.07085666663116878
17120298,NA,NA,,5,9,5,0.06707222229904598,pc_only,0.016415833367241752,cartola_free,0.025656388931804233,0.0125,0.0
17160828,NA,NA,,1,3,1,0.0160816666815016,pc_only,0.0,cartola_free,0.0125,0.0,0.0035816666815016007
17343691,NA,NA,,14,63,31,2.588750277823872,pc_e_m,0.19570111102528043,cartola_free,2.1646094446049795,0.0,0.228439722193612
17484480,NA,NA,,6,23,8,0.5435691667265362,pc_only,0.0,cartola_free,0.18988055553701189,0.08340916666719649,0.12034638894928827
17503785,NA,NA,,12,31,25,1.4540036112070083,pc_only,0.0,cartola_free,0.19089777780903713,1.0914547222852706,0.08676666663752662
17560907,NA,NA,,7,17,11,0.47208361109097796,m_only,0.0125,cartola_free,0.4046027777592341,0.0,0.054980833331743875
17732713,NA,NA,,7,13,9,0.18435333331425985,m_only,0.0125,cartola_pro,0.14054500003655754,0.0,0.01880833327770233
17754833,M,Rio Grande do Sul,34.0,2,15,3,0.17940694444709354,pc_only,0.0,cartola_pro,0.023988055520587498,0.028579722311761646,0.07824166662163204
17767807,M,Distrito Federal,32.0,6,24,8,0.28577416671646966,pc_only,0.0,cartola_free,0.0615297222799725,0.040724166697925994,0.18352027773857116
17800810,NA,NA,,16,79,28,2.827286111116409,pc_e_m,0.8466016666756736,cartola_pro,0.38635666661792334,1.0177544444799422,0.039166388909022014
17803646,M,Rio de Janeiro,33.0,4,18,5,0.5521411110957464,pc_only,0.0,cartola_free,0.49191166659196217,0.0125,0.03522944450378418
17867912,M,Sao Paulo,19.0,1,1,1,0.0125,pc_only,0.0,cartola_free,0.0,0.0,0.0
17888532,M,Rio Grande do Sul,32.0,12,18,15,0.3387486111455493,pc_only,0.0,cartola_free,0.05,0.18514444443914627,0.06319277776612177
17981739,M,Sao Paulo,27.0,1,1,1,0.0125,pc_only,0.0,cartola_free,0.0125,0.0,0.0
18021492,NA,NA,,1,2,2,0.025,pc_e_m,0.0125,cartola_free,0.0125,0.0,0.0
18021779,M,Sao Paulo,40.0,18,81,34,2.38227111114396,pc_e_m,0.0,cartola_free,0.17477527777353924,0.9059077778789733,0.5041080554326376
18056363,M,Sao Paulo,55.0,20,133,52,4.556281666755677,pc_only,0.11655833330419328,cartola_free,0.7505516666836207,2.2586730555031034,0.2926174999607934
18058959,M,Sao Paulo,34.0,4,9,5,0.17020333329836526,m_only,0.0,cartola_pro,0.11499749998251597,0.0,0.05520583331584931
18237755,NA,NA,,2,2,2,0.025,pc_only,0.0,cartola_free,0.025,0.0,0.0
18246729,NA,NA,,9,30,22,0.7931844444407359,m_only,0.7506041666534212,cartola_free,0.0125,0.0,0.0
18285774,NA,NA,,2,12,2,0.10665527774227991,pc_only,0.0125,cartola_free,0.06237444440523783,0.0,0.016763333280881247
18316018,NA,NA,,19,80,29,2.392893333368831,pc_e_m,0.10475944446192847,cartola_pro,1.5003497222397064,0.24126249995496535,0.4124488888846503
18332685,NA,NA,,5,6,5,0.09026444441742368,pc_only,0.0,cartola_free,0.09026444441742368,0.0,0.0
18385601,NA,NA,,5,10,6,0.9915433333979713,m_only,0.0,cartola_free,0.735755277805858,0.0125,0.0
18445010,M,Sao Paulo,37.0,12,96,24,3.7847330554326377,pc_e_m,1.0477363889084923,cartola_free,1.649761388765441,0.17071194436815051,0.9004869445164998
18466158,NA,NA,,3,4,4,0.05,m_only,0.025,cartola_free,0.025,0.0,0.0
18484805,M,Paraiba,25.0,17,90,24,2.4866919445991518,pc_e_m,0.17717722223864663,cartola_pro,0.8861424999104606,0.0,1.35475083357758
18495282,M,Goias,38.0,3,12,4,0.3051699999968211,m_only,0.3051699999968211,cartola_free,0.0,0.0,0.0
18498498,M,Minas Gerais,33.0,10,28,15,1.6802361111508475,m_only,0.757706388897366,cartola_free,0.0625,0.5289483333296245,0.0375
18662111,M,Sao Paulo,28.0,1,1,1,0.0125,m_only,0.0,cartola_free,0.0,0.0,0.0125
19129095,NA,NA,,6,11,6,0.18984166661898294,pc_only,0.0125,cartola_free,0.025541111098395457,0.010598333345519172,0.10430472221639422
19273588,NA,NA,,4,26,5,0.32837472226884634,pc_e_m,0.0125,cartola_free,0.08642444445027245,0.10616305556562212,0.011388333373599582
19292554,NA,NA,,8,19,10,1.9973522222042084,pc_e_m,0.0,cartola_free,1.9723522222042082,0.0,0.0
19364495,M,Minas Gerais,28.0,9,47,10,1.1863299999634425,pc_only,0.10128388888306089,cartola_pro,0.8593605555428399,0.0,0.22568555553754172
19383088,NA,NA,,6,31,9,0.9385730555322436,pc_e_m,0.025649444460868833,cartola_free,0.5319519444306691,0.053513611091507804,0.15416583332750533
19425000,NA,NA,,13,90,21,1.9538566666179233,pc_only,0.0,cartola_free,0.5639080554909176,0.2682430555423101,0.625743333366182
19506952,M,Rio de Janeiro,24.0,16,88,23,1.9708455555968813,pc_e_m,0.876779722240236,cartola_free,0.5186111111111112,0.0,0.46645527780056
19532515,NA,NA,,14,35,18,0.24178555568059285,pc_e_m,0.24178555568059285,cartola_free,0.0,0.0,0.0
19659084,NA,NA,,17,92,29,3.0764327777756586,pc_only,0.024482500023312037,cartola_pro,1.9183888889021343,0.413598888847563,0.0406324999862247
19704963,NA,NA,,13,102,27,5.725318888690737,pc_only,0.9250519443882836,cartola_free,2.1391236109866036,0.8129874999655617,1.3574630555841658
19842474,NA,NA,,5,18,6,5.867150277892748,pc_only,0.025406666662957933,cartola_free,0.9573808334271112,4.582993055582047,0.30136972222063274
19923523,NA,NA,,20,77,38,1.1336224998368156,pc_only,0.14349194427331288,cartola_free,0.9771480555666818,0.0,0.012982499996821086
20043205,NA,NA,,1,1,1,0.0125,pc_only,0.0,cartola_free,0.0125,0.0,0.0
20052819,NA,NA,,12,35,20,0.8738661111063427,pc_e_m,0.015389166673024493,cartola_free,0.41667277779844075,0.14042444441053603,0.09461916671858894
20068696,NA,NA,,5,22,5,0.6311969445811377,pc_only,0.13969527787632413,cartola_free,0.41985972225666046,0.0,0.07164194444815318
20197003,NA,NA,,2,4,2,0.2264288889037238,pc_only,0.01311333331796858,cartola_free,0.0,0.0,0.0
20362171,NA,NA,,17,69,28,3.65412999994225,m_only,0.08717972212367588,cartola_free,0.9458863888846503,1.3893036111195884,0.9774649999539057
20817686,NA,NA,,6,21,8,0.31546111113495295,pc_only,0.31546111113495295,cartola_free,0.0,0.0,0.0
20972488,NA,NA,,16,76,23,2.7401594445440502,pc_only,0.0,cartola_free,1.158147222333484,0.9372025000386769,0.5597227777375116
20983647,NA,NA,,19,83,34,5.690644166668255,pc_e_m,0.9798744444052379,cartola_free,2.4033744444449745,1.7816883334186344,0.33321083327134454
21009119,M,Sao Paulo,27.0,11,58,30,4.373563611110051,pc_e_m,0.038159999979866875,cartola_free,2.325351944433318,0.8263186111715104,1.1406574999623829
21012755,M,Bahia,51.0,5,8,5,0.09740277787049612,pc_e_m,0.013439722259839375,cartola_free,0.037500000000000006,0.03396305561065674,0.0125
21018066,M,Santa Catarina,29.0,7,60,10,2.6111241665151383,pc_only,0.01305972218513489,cartola_pro,2.0558277777168485,0.0,0.524647222161293
21053956,M,Sao Paulo,34.0,18,55,28,3.160037777953678,pc_e_m,0.9162372223536174,cartola_free,0.3251527777645323,1.077985833287239,0.0125
21055548,M,Distrito Federal,39.0,6,23,11,1.1514294444852404,m_only,0.0,cartola_free,0.17958750002914003,0.2048675000005298,0.7669744444555706
21071387,M,Rio de Janeiro,36.0,2,2,2,0.025,pc_only,0.0,cartola_free,0.0125,0.0,0.0
21103763,M,Acre,29.0,13,57,22,1.9529855557282765,pc_e_m,0.025,cartola_free,1.7664788890547223,0.01830249998304579,0.14320416669050853
21108062,M,Sao Paulo,37.0,3,4,3,0.038390277822812395,pc_only,0.0133902778228124,cartola_free,0.0125,0.0,0.0125
21112554,NA,NA,,16,39,22,1.5013383333550558,pc_only,0.01277999997138977,cartola_free,0.4030505556530423,0.9730786110957463,0.06779055555661519
21115955,M,Santa Catarina,26.0,5,69,13,1.8760041666030884,pc_only,0.03192777772744497,cartola_free,1.468194722202089,0.0125,0.3573461111386617
21122821,M,Sao Paulo,34.0,13,53,20,1.6440813889768389,pc_e_m,0.025,cartola_free,1.4115211111307144,0.0125,0.18256027784612444
21145107,M,Rio de Janeiro,26.0,1,1,1,0.0125,m_only,0.0,cartola_free,0.0,0.0,0.0125
21154063,M,Rio de Janeiro,38.0,15,39,24,5.871794444521269,pc_e_m,0.9098763889074326,cartola_free,0.1,1.5821041666799123,0.020658611125416226
21156584,M,Parana,25.0,6,11,8,0.16121250000264908,pc_e_m,0.038202500012185836,cartola_free,0.10166527774598863,0.0,0.021344722244474625
21202894,M,Sao Paulo,31.0,19,65,32,1.6246233332819409,pc_e_m,0.36478694445557064,cartola_free,1.1176719444327885,0.0125,0.10466444439358182
21226372,M,Paraiba,22.0,10,27,15,0.32227583335505594,pc_e_m,0.0125,cartola_free,0.18311222222116258,0.0,0.12666361113389332
21270032,M,Parana,34.0,1,7,1,0.18566277775499557,pc_only,0.15004000001483495,cartola_free,0.0,0.0,0.020625555515289308
21286370,M,Distrito Federal,25.0,4,5,5,0.0625,pc_only,0.0,cartola_free,0.05,0.0,0.0125
21291534,M,Minas Gerais,34.0,19,85,35,3.78151138888465,pc_only,0.09938638892438678,cartola_free,0.889615555604299,1.3048052777846655,1.1729280554585988
21314130,M,Sao Paulo,28.0,14,114,20,2.5351402778095666,pc_e_m,0.046396944456630285,cartola_free,1.1496477774779001,0.48447694434059996,0.6191961114936404
21314281,M,Rio Grande do Norte,51.0,23,86,43,2.1724877778026794,pc_e_m,0.07803194443384806,cartola_free,0.25846777776877083,1.0901258334186341,0.40831944445768986
21315771,M,Goias,47.0,2,5,3,0.04419027778837416,m_only,0.025,cartola_free,0.0,0.0,0.006690277788374159
21410387,M,Rio de Janeiro,25.0,8,36,15,1.1143430554866791,m_only,0.7561522222227521,cartola_free,0.26193805548879834,0.0,0.09625277777512868
21417067,M,Sao Paulo,35.0,21,98,48,3.3059219443798065,m_only,0.024141111108991836,cartola_free,1.9336544442839092,0.22856333335240683,0.48171861118740505
21420747,M,Sao Paulo,24.0,10,19,11,0.4124580556154251,m_only,0.0,cartola_free,0.22069861114025116,0.0,0.17925944447517395
21464946,M,Sao Paulo,27.0,19,72,34,2.63275944451491,pc_e_m,1.094563611149788,cartola_free,0.4200319444470935,0.43018472227785326,0.2381772221459283
21480777,NA,NA,,9,16,11,0.15471888886557686,pc_only,0.1142377777894338,cartola_free,0.0125,0.027981111076143057,0.0
21523253,M,Maranhao,36.0,17,49,26,3.0761088889174992,pc_only,0.8576366666952769,cartola_free,1.6296680556403267,0.49114777776930074,0.06538111103905572
21558108,M,Sao Paulo,30.0,25,113,48,3.681968333191342,pc_e_m,0.0,cartola_free,1.3507994444502724,1.1716722220844693,1.089153055548668
21626261,NA,NA,,8,33,11,0.6533861111270057,pc_e_m,0.0,cartola_free,0.14736222220791712,0.30647500005033285,0.19954888886875577
21743725,M,Rio de Janeiro,27.0,11,74,32,3.6910488887627926,pc_e_m,0.003939722246593899,cartola_free,1.5530963888433245,1.1299616665310328,0.9910138889153799
21763701,NA,NA,,6,9,7,0.12559361113442316,pc_e_m,0.0,cartola_free,0.053021111090977985,0.037500000000000006,0.022572500043445166
21848571,M,Bahia,25.0,19,74,31,2.3444408331977,pc_only,0.0,cartola_free,0.8918938889106115,0.6749700000551011,0.5249541664785808
21865638,NA,NA,,4,9,5,0.09211111101839277,pc_only,0.025587777760293747,cartola_free,0.0125,0.050890833271874325,0.0031324999862247043
21898342,M,Sao Paulo,28.0,18,50,27,3.3471697221861945,pc_only,0.013622500035497878,cartola_free,2.1186830555068124,0.7663683332999548,0.4339594444963667
21937459,M,Minas Gerais,14.0,8,12,10,0.21949861109256744,m_only,0.1780655555592643,cartola_free,0.0125,0.0,0.0
21995379,M,Sao Paulo,36.0,4,6,4,0.2055938888920678,pc_only,0.0,cartola_free,0.19309388889206783,0.0,0.0
21995584,NA,NA,,12,48,14,2.0022694445318643,pc_only,0.2527955555253559,cartola_free,1.2638113889429303,0.008016666703754002,0.4169063888655769
22353527,NA,NA,,23,119,47,5.124993333617846,pc_e_m,0.05,cartola_free,0.3933566666311688,2.3925650001234477,1.2638902778757946
22547126,NA,NA,,25,144,54,2.9143200002113976,pc_e_m,0.038853611085149974,cartola_free,1.6422847223281862,0.39334527770678207,0.6784022223949433
22569407,M,Parana,43.0,2,3,2,0.03061972220738729,pc_only,0.0,cartola_free,0.0125,0.0125,0.0056197222073872885
22660659,NA,NA,,6,28,8,0.6276888888412052,pc_only,0.0,cartola_free,0.3567466666301092,0.05661638889047835,0.16466638889577653
22782032,NA,NA,,1,1,1,0.0125,pc_only,0.0,cartola_free,0.0125,0.0,0.0
22819904,NA,NA,,18,63,34,5.224337777627839,pc_e_m,0.0,cartola_free,1.6329922222428852,1.8979280554585987,1.006727222137981
22846700,NA,NA,,2,10,6,0.5752480555242963,m_only,0.0,cartola_free,0.5752480555242963,0.0,0.0
22873521,NA,NA,,7,20,9,0.8015005554755529,m_only,0.23631777769989437,cartola_free,0.0,0.3905400000015895,0.0375
22880120,NA,NA,,7,13,8,0.1180338888698154,pc_e_m,0.025,cartola_free,0.04170222222805023,0.0,0.05133166664176516
22931299,NA,NA,,1,2,1,0.03944638894663917,m_only,0.0,cartola_free,0.0,0.026946388946639168,0.0
22999711,NA,NA,,8,38,12,7.464721111125416,pc_e_m,0.2156366666820314,cartola_free,1.8125013888544506,5.379111944503253,0.03943388885921902
23081809,NA,NA,,12,21,13,0.48255972226460775,m_only,0.48255972226460775,cartola_free,0.0,0.0,0.0
23215164,NA,NA,,3,5,3,0.06835111114713881,pc_only,0.02596499999364217,cartola_free,0.0125,0.0,0.0
23271113,M,Sao Paulo,53.0,1,1,1,0.0125,m_only,0.0125,cartola_free,0.0,0.0,0.0
23336620,M,Rio de Janeiro,24.0,7,102,30,4.264971666733424,pc_only,0.03467694441477458,cartola_free,2.3452772222624887,0.13594972226354812,0.2923891666200426
23344029,M,Santa Catarina,27.0,6,22,10,0.2485249999496672,pc_e_m,0.025266388919618396,cartola_free,0.07373861114184062,0.0125,0.0942786110109753
23358042,M,Rio de Janeiro,56.0,4,8,4,0.11081666661633385,m_only,0.025,cartola_free,0.04020111110475328,0.0,0.04561555551158057
23372506,M,Bahia,29.0,7,24,8,0.3077688889371024,pc_only,0.1479727778169844,cartola_free,0.13205222222540114,0.0,0.0277438888947169
23373338,M,Distrito Federal,35.0,5,9,4,0.39986472215917374,pc_only,0.0,cartola_free,0.0125,0.0,0.3873647221591738
23374363,M,Espirito Santo,23.0,2,5,2,0.026633611056539743,pc_e_m,0.012632222175598144,cartola_free,0.014001388880941603,0.0,0.0
23379819,M,Rio de Janeiro,31.0,13,71,16,1.7147241665919621,pc_e_m,0.18678749998410543,cartola_free,1.2143536110719044,0.0,0.25454305549462636
23382265,M,Rio de Janeiro,42.0,1,3,1,0.014607499970330132,pc_only,0.0,cartola_free,0.014607499970330132,0.0,0.0
23384397,M,Para,23.0,17,39,22,0.6196288888984256,pc_e_m,0.0,cartola_free,0.27073194450802274,0.22462361103958556,0.057249166634347703
23386284,M,Rio de Janeiro,32.0,8,15,10,0.34124972217612803,pc_e_m,0.09273472223016951,cartola_free,0.0649024999803967,0.04715583331055111,0.13645666665501066
23406935,M,Parana,38.0,21,79,33,3.0469444444444442,pc_only,0.8700711109903123,cartola_free,1.5447780556148953,0.5945952778392367,0.037500000000000006
23414948,M,Sao Paulo,37.0,5,93,5,0.6697819444206026,pc_only,0.043925000031789146,cartola_pro,0.5534233333004845,0.0,0.041416944331592986
23429393,M,Sao Paulo,33.0,6,14,7,0.3252166666587194,pc_e_m,0.06108444445663029,cartola_free,0.0,0.0,0.2641322222020891
23434217,M,Espirito Santo,30.0,16,58,22,1.8404844444990158,pc_only,0.0125,cartola_free,1.2705213888486226,0.034419166644414266,0.495248333480623
23448226,M,Parana,38.0,3,3,3,0.0375,pc_only,0.0,cartola_free,0.0375,0.0,0.0
23448857,M,Mato Grosso,27.0,13,87,29,3.4411261111497877,pc_e_m,0.5805830555491978,cartola_pro,1.1969969444804722,0.08470750000741747,1.0972402777936723
23454147,M,Sao Paulo,29.0,16,68,23,0.9783452777067821,pc_e_m,0.1658999999364217,cartola_free,0.10422833330101436,0.17424777766068777,0.41391194449530705
23454285,M,Rio de Janeiro,33.0,11,31,17,1.2866972223917643,pc_e_m,0.41902305556668173,cartola_free,0.7881147223711014,0.07955944445398119,0.0
23457805,M,Espirito Santo,35.0,9,19,12,0.5803599999348322,m_only,0.0125,cartola_free,0.46134416659673055,0.056515833338101694,0.0
23478582,M,Pernambuco,26.0,16,60,19,1.7173602777057224,pc_only,0.14602527770731183,cartola_free,1.445789166688919,0.051016388866636495,0.046603888869285584
23520166,M,Bahia,28.0,13,56,19,1.4820461112260819,pc_e_m,0.0,cartola_free,0.0375,0.7728083333041933,0.6281441668669383
23521628,M,Rio de Janeiro,60.0,5,11,7,0.09464166667726305,m_only,0.08214166667726305,cartola_free,0.0125,0.0,0.0
23523600,M,Bahia,28.0,20,66,34,1.7548447221517562,m_only,0.0125,cartola_free,0.8709624999761582,0.47087055557303953,0.36301166660255857
23548043,NA,NA,,16,64,25,1.9169933332999547,pc_e_m,0.42421444449159834,cartola_free,1.3299961109956104,0.03633333338631524,0.1139494444264306
23548247,M,Minas Gerais,32.0,6,7,6,0.25365111105971866,m_only,0.0,cartola_free,0.21615111105971868,0.0,0.0375
23554396,M,Mato Grosso do Sul,35.0,15,43,25,1.1418141666385866,m_only,0.0125,cartola_free,0.5524574999676811,0.05966777775022719,0.23603250006834664
23573289,M,Minas Gerais,35.0,1,6,1,0.04950166662534078,pc_only,0.0,cartola_free,0.04950166662534078,0.0,0.0
23576370,M,Rio de Janeiro,34.0,6,19,7,0.21193111108409035,pc_e_m,0.1403752777311537,cartola_free,0.07155583335293664,0.0,0.0
23588840,NA,NA,,3,9,6,0.1901044444905387,m_only,0.0,cartola_free,0.1901044444905387,0.0,0.0
23622639,M,Rio de Janeiro,45.0,15,39,23,0.4233133333921433,pc_e_m,0.025552500022782223,cartola_free,0.20277027779155307,0.05462166666984558,0.09036888890796235
23630569,M,Rio de Janeiro,23.0,6,9,7,0.08950416670905219,pc_e_m,0.038399722245004445,cartola_free,0.0125,0.0125,0.01360444446404775
23658827,M,Minas Gerais,31.0,13,55,25,1.0581538887818656,pc_e_m,0.039456666707992555,cartola_free,0.43549972203042764,0.2305763889021344,0.09665055559741126
23669287,M,Rio de Janeiro,26.0,24,117,57,6.105148888958825,pc_e_m,0.11550194448894925,cartola_free,1.9437361111905842,2.940232499904103,0.032448611193233064
23729727,M,Distrito Federal,44.0,23,189,44,4.53792888879776,pc_e_m,0.0,cartola_free,1.7159400002161662,0.8665013887484869,1.3731274998850291
23732473,M,Sao Paulo,40.0,7,14,7,0.24081555558575524,pc_e_m,0.0,cartola_free,0.13641833338472578,0.0125,0.053096111085679805
23748373,M,Sao Paulo,23.0,11,17,13,0.27837916665607026,pc_e_m,0.0,cartola_free,0.17074583331743876,0.05356999999947018,0.025
23775011,M,Sao Paulo,44.0,3,9,3,0.14733138885762956,m_only,0.0,cartola_free,0.11107083333863152,0.0,0.03626055551899804
23780517,NA,NA,,6,22,6,1.167747500009007,pc_only,0.0,cartola_free,1.1662486111455492,0.0,0.0014988888634575738
23784879,M,Sao Paulo,26.0,7,25,10,0.28257138907909396,pc_only,0.0,cartola_free,0.1398627778556612,0.0125,0.11770861122343275
23794923,NA,NA,,2,2,2,0.025,pc_only,0.0,cartola_free,0.0125,0.0,0.0125
23821892,M,Minas Gerais,20.0,14,18,18,0.225,pc_only,0.0,cartola_free,0.1625,0.037500000000000006,0.025
23822901,F,Rio de Janeiro,35.0,2,2,2,0.025,pc_only,0.0,cartola_pro,0.0125,0.0,0.0
23836824,M,Rio de Janeiro,34.0,16,113,22,2.171522777676582,pc_e_m,0.0,cartola_free,0.43496416668097176,0.80375555548403,0.6172516664531496
23837438,M,Minas Gerais,22.0,22,104,36,4.845723055468666,pc_e_m,0.9367044444216622,cartola_free,1.742516666650772,0.2555791666110357,1.1396308334006202
23853229,M,Rio de Janeiro,28.0,9,45,16,0.9349775000413258,pc_e_m,0.013201388915379843,cartola_free,0.724481388926506,0.10151555551422967,0.05827916668521034
23857509,M,Parana,36.0,15,28,19,0.5867336112260818,m_only,0.0,cartola_free,0.15908194449212815,0.2742141666677263,0.1284375000662274
23866273,M,Ceara,26.0,26,94,55,1.938920555445883,m_only,0.0125,cartola_free,0.3820683334933387,0.0125,1.4500374997324414
23869410,M,Sao Paulo,28.0,2,2,2,0.025,pc_e_m,0.0,cartola_free,0.0,0.0125,0.0
